birth,car,city,class,class_10_after,class_10_before,class_14,county,daughter,depression,edu,edu_other,edu_status,edu_yr,equity,f_birth,f_edu,f_political,f_work_14,family_income,family_m,family_status,floor_area,gender,happiness,health,health_problem,height_cm,house,hukou,hukou_loc,id,inc_ability,inc_exp,income,invest_other,join_party,learn,m_birth,m_edu,m_political,m_work_14,marital,marital_1st,marital_now,minor_child,nationality,neighbor_familiarity,political,property_other,province,relax,religion,religion_freq,s_birth,s_edu,s_hukou,s_income,s_political,s_work_exper,s_work_status,s_work_type,socia_outing,social_friend,social_neighbor,socialize,son,status_3_before,status_peer,survey_time,survey_type,view,weight_jin,work_exper,work_manage,work_status,work_type,work_yr,public_service,trust,invest,insur,leisure,media,property
1949,2,12,6,7,5,2,28,0,4,1,,,,4,-2,1,1,2,33000.0,4,3,90.0,2,4.0,3,4,155,1,1,1.0,7462,2,20000.0,12000,,,1,-2,1,1,2,3,1967.0,1967.0,0.0,1,5,1,,6,4,1,1,1948.0,3.0,1.0,10000.0,1.0,4.0,,,2,2.0,2.0,4,1,1,2,2015/7/31 15:04,2,2,100,4,,,,,650.0,18,1,6,51,10,1
1976,2,9,1,2,1,1,25,1,5,4,,4.0,1990.0,2,1950,3,1,2,40000.0,5,3,120.0,1,3.0,5,5,172,1,1,3.0,7463,3,100000.0,35000,,,1,1956,1,1,2,3,1999.0,1999.0,1.0,1,5,1,,5,3,1,1,1975.0,3.0,1.0,-1.0,1.0,3.0,,,1,5.0,3.0,3,1,2,2,2015/8/4 9:55,2,5,110,3,,,,,510.0,-14,1,8,43,17,1
1954,2,89,1,1,1,1,134,0,2,3,,4.0,-2.0,4,-2,1,1,2,30000.0,2,1,40.0,2,2.0,2,2,160,1,2,1.0,7464,3,25000.0,809600,,,1,-2,1,1,2,7,1986.0,,0.0,1,5,1,,31,2,1,1,,,,,,,,,1,,,1,2,2,3,2015/9/12 12:23,1,4,95,1,3.0,3.0,1.0,5.0,500.0,43,1,6,59,6,1
1981,2,25,5,6,5,4,47,0,4,3,,2.0,,4,1947,1,1,2,20000.0,3,3,200.0,2,4.0,3,3,155,1,1,1.0,7465,2,10000.0,5000,,,3,1962,1,1,2,3,2003.0,2003.0,1.0,1,4,1,,10,4,1,1,1974.0,4.0,1.0,15000.0,1.0,1.0,3.0,1.0,1,6.0,2.0,4,1,2,2,2015/7/30 10:45,2,3,110,3,,,,,811.0,35,1,6,52,14,1
1982,2,2,4,6,5,-8,9,1,4,4,,4.0,1999.0,4,1960,4,1,2,20000.0,4,2,100.0,2,4.0,5,3,158,1,4,1.0,7466,-8,-2.0,0,,,1,1962,1,1,2,3,2005.0,2005.0,2.0,8,4,1,,2,3,1,1,1982.0,4.0,4.0,20000.0,1.0,1.0,5.0,1.0,2,5.0,1.0,4,1,2,3,2015/7/24 10:02,1,4,120,5,,,,,360.0,13,1,7,39,15,1
1951,2,2,5,5,5,5,9,1,4,3,,2.0,,4,-2,1,1,2,12000.0,3,3,60.0,1,4.0,4,4,160,1,5,1.0,7467,2,-2.0,12000,,,2,-2,1,1,-8,4,-2.0,-2.0,0.0,8,3,1,,2,3,1,1,1962.0,5.0,1.0,0.0,1.0,4.0,,,1,1.0,1.0,4,0,2,2,2015/7/24 15:19,1,3,120,5,,,,,620.0,36,1,6,47,12,1
1971,2,87,5,7,1,1,131,2,1,3,,4.0,1985.0,1,1933,1,1,2,50000.0,3,3,70.0,2,5.0,2,1,158,1,1,1.0,7468,3,100000.0,13000,,,2,1946,1,1,2,3,1992.0,1992.0,1.0,1,5,1,,31,5,0,9,1967.0,4.0,1.0,13000.0,1.0,3.0,,,2,2.0,1.0,5,0,1,2,2015/8/17 12:30,2,5,140,4,,,,,500.0,13,1,7,41,9,1
1990,2,87,3,4,3,2,130,0,4,4,,2.0,-3.0,2,1966,4,1,2,100000.0,4,3,150.0,2,3.0,3,5,160,1,1,1.0,7469,-8,50000.0,0,,,1,1966,1,1,2,3,2011.0,2011.0,,1,4,1,,31,3,1,1,1989.0,4.0,1.0,40000.0,1.0,3.0,,,1,5.0,2.0,3,0,2,2,2015/8/14 17:59,2,3,120,4,,,,,685.0,-9,1,7,42,13,1
1957,1,57,5,6,4,3,93,0,4,1,,,,4,-2,1,1,2,-2.0,6,3,300.0,2,4.0,2,3,160,1,2,1.0,7470,-8,100000.0,12000,,,1,1925,1,1,2,3,1985.0,1985.0,0.0,1,4,1,,19,2,1,1,1955.0,3.0,1.0,-2.0,1.0,3.0,,,6,6.0,6.0,2,1,1,2,2015/7/19 9:29,2,3,130,3,,,,,630.0,6,1,6,48,13,1
1921,2,27,4,5,3,2,50,0,3,1,,,,3,-2,-8,-8,16,-2.0,1,3,90.0,2,4.0,2,2,150,0,1,1.0,7471,2,-2.0,0,,,1,-2,1,1,2,7,1940.0,,0.0,1,3,1,,10,4,1,1,,,,,,,,,1,6.0,6.0,2,3,2,2,2015/7/26 19:35,1,4,70,4,,,,,260.0,-19,1,6,56,8,1
1976,2,14,2,2,3,3,30,0,4,3,,2.0,,4,1947,1,1,2,12000.0,2,3,100.0,2,4.0,2,4,153,1,1,1.0,7472,3,30000.0,10000,,,2,1949,1,1,2,3,1996.0,1996.0,0.0,1,4,1,,6,2,1,1,1974.0,4.0,1.0,20000.0,4.0,3.0,,,2,5.0,5.0,3,1,2,2,2015/8/6 10:57,2,4,100,3,,,,,664.0,44,1,6,48,13,1
1988,2,27,8,9,10,-8,49,1,5,11,,4.0,2010.0,3,1962,7,4,10,69000.0,3,3,90.0,1,4.0,5,5,170,0,2,2.0,7473,3,30000.0,24000,,2007.0,2,1962,6,1,15,3,2011.0,2011.0,1.0,1,4,4,,10,2,1,1,1988.0,11.0,1.0,45000.0,1.0,1.0,4.0,1.0,2,1.0,6.0,3,0,3,3,2015/7/28 17:47,1,4,150,1,3.0,3.0,1.0,10.0,580.0,49,1,6,39,19,1
1983,2,10,5,7,3,3,26,0,3,4,,2.0,1997.0,4,1955,4,1,9,120000.0,5,3,300.0,1,5.0,3,5,170,1,1,1.0,7474,2,150000.0,100000,,,3,1956,3,1,2,3,2003.0,2003.0,1.0,3,5,1,,5,4,1,1,1985.0,4.0,2.0,20000.0,1.0,3.0,,,4,1.0,2.0,4,1,1,2,2015/8/2 10:56,2,3,196,2,,,,,690.0,26,1,5,44,13,1
1967,2,77,5,5,4,5,117,1,5,13,,4.0,2002.0,4,1936,10,4,1,40000.0,2,2,93.0,2,4.0,4,5,158,1,2,1.0,7475,3,60000.0,40000,,,1,1939,10,1,1,6,1992.0,,0.0,1,5,3,,27,2,1,1,,,,,,,,,1,5.0,6.0,2,0,2,2,2015/7/22 16:57,1,3,120,1,3.0,3.0,1.0,27.0,580.0,24,1,6,38,15,1
1950,2,33,4,4,3,3,62,3,3,1,,,,2,-2,1,1,2,0.0,2,3,80.0,2,4.0,2,2,155,1,1,1.0,7476,-8,-2.0,0,,,1,-2,1,1,2,3,1970.0,1970.0,0.0,1,4,1,,12,3,1,1,1942.0,3.0,1.0,0.0,1.0,4.0,,,1,,,1,1,2,2,2015/8/9 15:03,1,3,90,4,,,,,238.0,-7,1,7,53,8,1
1945,2,56,4,4,4,2,90,1,4,3,,2.0,,3,1907,1,1,2,0.0,1,2,25.0,2,4.0,4,4,159,1,1,2.0,7477,-8,10000.0,0,,,1,1916,1,1,2,7,1963.0,,0.0,1,4,1,,19,4,0,8,,,,,,,,,1,7.0,5.0,2,1,2,2,2015/7/16 9:13,2,4,106,4,,,,,710.0,-9,1,7,56,8,1
1970,2,8,4,5,5,4,23,0,4,7,,4.0,1997.0,3,1940,6,1,4,90000.0,3,3,65.6,1,4.0,5,4,170,1,2,2.0,7478,2,80000.0,40000,,,3,1943,6,1,4,3,1999.0,1999.0,1.0,1,4,1,,5,4,1,2,1972.0,9.0,2.0,50000.0,1.0,1.0,4.0,1.0,3,3.0,5.0,3,1,3,2,2015/8/1 9:51,1,4,140,1,3.0,4.0,1.0,22.0,590.0,55,1,5,36,19,1
1950,2,54,1,1,1,1,88,0,2,3,,2.0,,3,1930,1,1,2,10000.0,2,1,100.0,2,2.0,3,2,158,1,1,1.0,7479,-8,-2.0,0,,,2,1942,1,1,2,3,1970.0,1970.0,,1,2,1,,18,2,1,1,1949.0,3.0,1.0,10000.0,1.0,1.0,5.0,1.0,1,7.0,3.0,2,0,-8,-8,2015/7/13 16:48,1,5,98,4,,,,,680.0,28,1,6,56,12,1
1955,1,75,5,8,2,1,115,0,4,4,,4.0,1967.0,4,1935,1,1,16,132000.0,5,3,80.0,2,4.0,3,4,150,1,2,1.0,7480,3,40000.0,24000,,,3,1937,1,1,2,3,1974.0,1974.0,1.0,1,4,1,,26,3,1,1,1945.0,3.0,2.0,24000.0,1.0,5.0,,,1,3.0,2.0,3,1,2,2,2015/8/7 14:50,1,4,90,5,,,,,560.0,41,1,6,39,15,1
1963,2,19,1,1,1,1,41,1,3,4,,4.0,1982.0,5,1933,1,4,17,3000.0,5,1,150.0,1,1.0,3,4,169,1,1,3.0,7481,4,30000.0,3000,,1981.0,3,1938,1,1,2,2,1980.0,,0.0,4,5,4,,8,5,0,8,1965.0,3.0,1.0,1500.0,1.0,3.0,,,1,2.0,5.0,2,2,2,2,2015/8/2 18:23,2,5,130,3,,,,,900.0,49,1,6,48,12,1
1952,2,15,4,4,3,3,31,0,3,1,,,,3,1927,1,1,2,48000.0,2,3,66.0,1,3.0,3,3,170,1,1,3.0,7482,2,30000.0,24000,,,3,1933,1,1,2,3,1979.0,1979.0,0.0,1,4,1,,6,3,1,1,1953.0,1.0,2.0,24000.0,1.0,5.0,,,3,3.0,3.0,3,1,2,2,2015/8/9 18:24,1,4,120,5,,,,,751.0,47,1,6,54,11,1
1949,2,9,2,2,1,1,25,1,5,1,,,,4,-2,1,1,2,10000.0,2,2,80.0,2,5.0,5,5,160,1,1,1.0,7483,2,50000.0,10000,,,1,-2,1,1,2,3,1971.0,1971.0,0.0,1,5,1,,5,3,1,1,1945.0,1.0,1.0,0.0,1.0,3.0,,,1,2.0,2.0,4,2,3,3,2015/8/5 11:07,2,3,120,3,,,,,720.0,6,1,6,54,9,1
1983,1,87,5,7,2,3,132,1,3,10,,4.0,2006.0,4,1956,4,1,1,200000.0,3,3,60.0,2,4.0,5,5,176,2,2,1.0,7484,2,50000.0,30000,,,1,1958,4,1,1,3,2008.0,2008.0,1.0,1,3,1,,31,1,1,1,1980.0,10.0,2.0,170000.0,1.0,1.0,3.0,1.0,1,,,1,0,2,2,2015/8/25 9:53,1,5,140,1,2.0,3.0,1.0,8.0,500.0,12,1,4,48,14,1
1954,2,85,5,6,5,5,128,1,2,1,,,,2,1921,1,1,2,30000.0,3,3,850.0,2,4.0,2,2,161,1,1,1.0,7485,2,60000.0,0,,,1,1933,1,1,2,3,1976.0,1976.0,0.0,1,5,1,,30,2,1,3,1957.0,1.0,1.0,30000.0,1.0,4.0,,,5,3.0,1.0,5,2,1,2,2015/10/18 18:09,2,4,126,4,,,,,208.0,50,1,6,40,10,1
1940,2,81,3,4,2,1,121,1,4,1,,,,4,1920,2,1,2,10000.0,3,3,90.0,1,4.0,4,3,160,1,1,1.0,7486,2,2000.0,400,,,2,1919,1,1,2,3,1964.0,1964.0,0.0,1,5,1,,28,4,1,1,1945.0,3.0,1.0,1000.0,1.0,3.0,,,2,2.0,1.0,3,1,1,2,2015/7/30 9:49,2,3,120,3,,,,,630.0,47,1,6,49,9,1
1980,2,21,3,3,2,2,43,1,4,3,,4.0,-2.0,3,-2,6,1,2,50000.0,2,3,100.0,1,4.0,4,4,170,1,1,1.0,7487,2,80000.0,50000,,,1,-2,1,1,2,3,-2.0,-2.0,1.0,1,4,1,,9,2,1,1,1980.0,3.0,1.0,0.0,1.0,6.0,,,1,3.0,3.0,3,0,2,2,2015/7/6 14:01,2,3,130,3,,,,,610.0,8,1,6,52,9,1
1995,2,46,5,7,4,4,77,0,4,12,,1.0,2012.0,4,1973,4,4,1,70000.0,3,3,80.0,2,4.0,4,4,156,0,2,1.0,7488,3,120000.0,0,,,4,1973,3,1,15,1,,,,1,3,2,,16,3,1,2,,,,,,,,,3,3.0,4.0,3,0,2,2,2015/7/29 7:45,2,4,92,5,,,,,622.0,48,1,7,32,15,1
1948,2,55,5,5,5,4,89,1,4,3,,4.0,1962.0,4,-2,7,1,1,1000.0,1,3,50.0,1,4.0,4,4,170,1,1,1.0,7489,3,10000.0,1000,,,2,-2,1,1,2,3,1972.0,1972.0,0.0,1,5,1,,18,2,1,1,1946.0,-8.0,1.0,-1.0,1.0,4.0,,,1,1.0,1.0,2,2,1,2,2015/7/24 10:18,2,3,120,2,,,,,600.0,48,1,6,47,11,1
1972,2,36,4,5,3,2,66,0,3,3,,4.0,1987.0,4,1945,1,1,2,7000.0,3,2,160.0,1,4.0,4,4,166,1,1,1.0,7490,3,25000.0,6000,,,2,1945,1,1,2,3,2001.0,2001.0,1.0,8,2,1,,13,3,1,1,1979.0,3.0,1.0,1000.0,1.0,3.0,,,1,6.0,5.0,5,1,1,3,2015/9/23 8:46,2,5,135,5,,,,,615.0,-8,1,6,36,9,2
1959,2,45,6,9,6,3,76,1,4,1,,,,4,-2,1,1,2,5000.0,1,3,120.0,2,5.0,4,3,160,1,1,1.0,7491,2,5000.0,5000,,,1,1917,1,1,2,7,1979.0,,3.0,1,5,1,,16,4,1,2,,,,,,,,,2,1.0,1.0,5,2,1,1,2015/7/25 18:24,1,3,120,5,,,,,700.0,43,1,6,48,10,1
1958,2,16,3,5,2,2,32,0,3,7,,4.0,1979.0,2,-2,-8,1,16,50000.0,2,3,35.0,1,3.0,2,3,160,1,2,2.0,7492,2,80000.0,40000,,,2,-2,-8,1,1,4,-3.0,2014.0,0.0,1,4,1,,6,3,1,1,1972.0,4.0,1.0,0.0,1.0,4.0,,,2,2.0,3.0,3,2,3,2,2015/8/11 15:42,1,4,120,1,3.0,3.0,1.0,23.0,730.0,38,1,5,40,14,1
1996,1,8,7,6,6,6,24,0,4,11,,1.0,2014.0,3,1969,11,4,1,320000.0,3,4,125.0,1,5.0,4,4,182,2,2,2.0,7493,-8,8000.0,-1,,,4,1972,11,4,1,1,,,,1,3,1,,5,4,1,1,,,,,,,,,2,3.0,4.0,2,0,2,1,2015/8/3 14:34,1,2,140,6,,,,,630.0,39,2,-4,37,13,1
1954,2,9,6,6,3,2,25,1,5,3,,4.0,1965.0,4,1918,1,1,2,7920.0,2,3,100.0,2,5.0,5,5,154,1,1,1.0,7494,3,6000.0,6660,,,1,1914,1,1,15,3,1976.0,1976.0,0.0,1,4,1,,5,4,1,1,1954.0,3.0,1.0,-1.0,1.0,4.0,,,1,7.0,2.0,3,1,2,2,2015/8/4 11:30,2,5,135,4,,,,,680.0,-8,1,6,56,12,1
1967,2,51,5,6,4,3,84,0,5,4,,4.0,1983.0,4,-2,1,1,2,10000.0,3,2,180.0,2,4.0,4,4,156,1,1,1.0,7495,3,40000.0,2000,,,2,-2,1,1,2,3,1990.0,1990.0,0.0,1,4,1,,18,2,1,1,1967.0,4.0,1.0,5000.0,1.0,1.0,5.0,2.0,1,3.0,2.0,3,2,3,2,2015/7/28 11:09,2,3,113,3,,,,,610.0,40,1,6,54,9,1
1978,1,1,3,3,3,2,1,0,5,6,,4.0,1997.0,4,1952,4,1,1,200000.0,3,3,64.0,2,4.0,4,4,160,1,2,1.0,7496,2,50000.0,36000,,,3,1952,4,1,1,3,2005.0,2005.0,0.0,1,4,1,,1,4,1,1,1981.0,13.0,2.0,164000.0,4.0,1.0,3.0,1.0,5,4.0,4.0,4,1,2,2,2015/10/15 13:26,1,4,150,1,3.0,3.0,1.0,13.0,735.0,44,1,4,38,18,1
1958,2,87,1,5,1,10,131,1,4,4,,4.0,-2.0,4,-2,1,1,2,3000.0,2,1,80.0,1,4.0,4,5,170,1,1,2.0,7497,2,10000.0,3000,,,1,-2,1,1,2,3,1984.0,1984.0,0.0,1,5,1,,31,5,1,1,1966.0,3.0,1.0,0.0,1.0,4.0,,,1,1.0,1.0,4,2,2,3,2015/8/17 10:24,2,4,126,4,,,,,720.0,43,1,6,49,14,1
1964,2,10,3,2,1,1,26,0,2,1,,,,3,-2,1,1,2,7000.0,2,1,150.0,1,2.0,2,1,170,-1,1,1.0,7498,2,1000.0,0,,,1,-2,1,1,2,3,1993.0,1993.0,,1,3,1,,5,3,1,1,1960.0,1.0,1.0,7000.0,1.0,4.0,,,3,2.0,2.0,3,0,3,3,2015/8/2 9:44,2,3,140,4,,,,,300.0,42,1,7,57,9,1
1940,2,59,3,-8,4,4,95,1,5,4,,2.0,1958.0,4,-2,3,1,8,25000.0,1,3,39.0,2,4.0,2,3,154,0,5,1.0,7499,2,-2.0,20000,,,2,-2,1,1,15,7,1959.0,,0.0,1,4,1,,19,4,1,1,,,,,,,,,1,7.0,7.0,2,1,1,-8,2015/7/19 9:46,1,4,100,5,,,,,720.0,-61,1,6,48,12,1
1991,2,30,4,6,4,4,53,0,4,6,,4.0,2009.0,3,1964,6,1,1,-3.0,3,3,80.0,1,4.0,4,5,175,1,2,1.0,7500,2,30000.0,18000,,,3,1968,4,1,17,1,,,,1,3,1,,11,3,1,1,,,,,,,,,2,3.0,6.0,3,0,2,2,2015/7/17 19:19,1,4,150,1,3.0,3.0,1.0,6.0,720.0,39,1,6,41,18,1
1948,2,25,5,5,3,2,47,1,4,1,,,,4,1922,1,1,2,20000.0,2,3,150.0,1,5.0,4,4,170,1,1,1.0,7501,2,100000.0,10000,,,1,1924,1,1,2,3,1968.0,1968.0,0.0,1,5,1,,10,3,1,1,1954.0,1.0,1.0,10000.0,1.0,3.0,,,1,5.0,1.0,4,1,2,2,2015/7/28 13:38,1,4,160,3,,,,,800.0,38,1,6,52,14,2
1994,2,32,4,6,4,4,60,0,4,8,,1.0,-1.0,2,1969,3,1,1,50000.0,4,2,30.0,1,4.0,4,4,170,1,4,1.0,7502,-8,48000.0,-1,,,3,1971,4,1,15,1,,,,1,4,2,,12,3,1,1,,,,,,,,,2,3.0,6.0,3,0,2,3,2015/7/30 17:11,1,4,130,1,3.0,3.0,2.0,1.0,140.0,33,1,7,38,16,1
1938,2,1,4,4,4,3,7,0,5,6,,4.0,1958.0,3,-2,9,1,16,30000.0,1,3,50.3,2,3.0,3,4,156,1,2,1.0,7503,3,50000.0,30000,,,1,1917,2,1,-8,7,1959.0,,0.0,1,4,1,,1,5,1,1,,,,,,,,,2,6.0,5.0,2,3,1,2,2015/9/8 9:18,1,4,90,5,,,,,710.0,30,1,6,47,12,1
1961,2,59,5,5,5,5,95,1,4,4,,4.0,1976.0,4,-2,1,1,1,60000.0,2,3,70.0,2,4.0,3,5,155,1,5,2.0,7504,2,35000.0,30000,,,2,-2,1,1,1,3,1984.0,1984.0,0.0,1,4,1,,19,3,1,1,1958.0,4.0,5.0,30000.0,1.0,1.0,3.0,1.0,1,5.0,2.0,4,0,1,2,2015/7/15 19:06,1,3,102,6,,,,,442.0,14,1,6,44,11,1
1977,2,49,5,7,4,2,82,0,5,3,,4.0,-2.0,4,-2,-8,1,5,30000.0,4,2,100.0,2,4.0,4,5,165,1,1,1.0,7505,2,10000000.0,20000,,,1,-2,3,1,-8,3,-2.0,-2.0,1.0,1,4,1,,17,4,1,1,1976.0,4.0,1.0,20000.0,1.0,1.0,3.0,1.0,1,,,1,1,2,2,2015/7/28 15:27,2,3,125,1,1.0,5.0,1.0,-1.0,228.0,-24,1,6,19,8,1
1957,2,52,4,5,5,2,86,0,2,4,,4.0,1972.0,3,-2,1,1,2,6000.0,2,2,200.0,2,4.0,2,2,155,1,1,1.0,7506,2,10000.0,6000,,,1,-2,1,1,2,3,-2.0,-2.0,0.0,1,5,1,,18,1,1,1,1955.0,3.0,1.0,6000.0,1.0,2.0,,,1,3.0,3.0,2,3,1,3,2015/7/18 15:12,2,4,130,4,,,,,659.0,35,1,6,56,6,1
1948,2,39,4,4,3,2,70,1,4,1,,,,4,1925,1,1,2,5000.0,2,2,60.0,2,4.0,2,3,155,1,1,1.0,7507,3,10000.0,2620,,,1,1925,1,1,2,3,1968.0,1968.0,0.0,1,5,1,,15,4,1,1,1948.0,2.0,1.0,2000.0,1.0,4.0,,,1,2.0,1.0,5,2,2,3,2015/7/12 17:32,1,3,110,4,,,,,420.0,-12,1,6,52,12,1
1944,1,12,5,6,4,3,28,0,5,3,,4.0,-2.0,3,-2,-8,1,-8,-2.0,5,3,120.0,1,4.0,3,4,163,1,4,2.0,7508,2,-2.0,30000,,,1,-2,1,1,2,3,-2.0,-2.0,0.0,1,2,1,,6,4,1,1,1944.0,3.0,4.0,25000.0,1.0,5.0,,,3,3.0,3.0,2,3,1,2,2015/7/30 15:24,1,3,150,2,,,,,-27.0,5,1,6,43,11,1
1953,2,80,5,5,5,2,120,1,4,4,,4.0,1971.0,4,-2,1,1,1,40000.0,1,3,120.0,2,4.0,3,3,165,0,5,3.0,7509,2,30000.0,20000,,1991.0,2,-2,1,1,1,3,1971.0,1971.0,0.0,1,3,4,,27,3,1,1,1954.0,4.0,5.0,20000.0,1.0,5.0,,,1,5.0,5.0,2,1,2,2,2015/7/27 19:01,1,4,180,5,,,,,555.0,28,1,6,47,9,1
1964,2,82,2,-8,1,1,125,0,2,4,,2.0,-2.0,-8,1932,1,1,2,8000.0,2,2,75.0,1,3.0,1,2,163,1,2,1.0,7510,3,50000.0,2000,,1982.0,3,1937,1,1,15,3,1982.0,1982.0,0.0,1,2,4,,29,4,1,1,1957.0,1.0,2.0,6000.0,1.0,5.0,,,1,1.0,1.0,4,2,2,2,2015/7/22 17:26,1,3,120,5,,,,,662.0,51,1,7,-22,21,1
1947,2,1,5,5,5,5,4,1,4,6,,4.0,1967.0,4,1921,3,1,6,78000.0,1,3,73.9,1,4.0,3,4,172,1,2,2.0,7511,3,600000.0,42000,,1985.0,2,1926,3,1,7,3,1975.0,1975.0,0.0,1,3,4,,1,3,1,1,1950.0,4.0,2.0,36000.0,1.0,5.0,,,1,6.0,6.0,3,0,2,2,2015/8/24 14:06,1,3,140,5,,,,,705.0,39,1,6,43,20,3
1989,2,41,6,8,3,4,72,1,5,7,,4.0,2008.0,3,-2,3,1,2,80000.0,6,3,400.0,2,4.0,2,4,160,2,5,1.0,7512,-8,60000.0,0,,,1,-2,4,1,2,3,2010.0,2010.0,2.0,1,4,1,,15,4,1,1,1989.0,7.0,5.0,50000.0,1.0,1.0,3.0,1.0,1,5.0,1.0,5,1,2,2,2015/7/15 8:58,2,4,120,5,,,,,650.0,26,1,7,44,10,1
1959,1,54,5,5,5,5,88,1,4,7,,4.0,1993.0,2,1937,3,1,2,50000.0,3,3,106.0,2,4.0,5,5,159,1,5,1.0,7513,2,12000.0,24000,,1997.0,2,1938,3,1,2,3,1985.0,1985.0,1.0,1,4,4,,18,4,1,1,1959.0,12.0,2.0,26000.0,4.0,1.0,8.0,1.0,1,1.0,1.0,4,1,2,2,2015/7/13 12:34,1,4,150,5,,,,,540.0,4,1,6,40,14,1
1951,2,72,5,5,3,2,112,1,2,1,,,,4,-2,3,1,2,2400.0,2,3,130.0,2,4.0,2,2,155,1,1,1.0,7514,-8,30000.0,0,,,1,-2,1,1,2,3,1970.0,1970.0,0.0,1,3,1,,24,4,1,1,1951.0,3.0,1.0,1200.0,1.0,4.0,,,6,6.0,2.0,4,5,2,2,2015/8/2 10:30,2,3,100,4,,,,,720.0,5,1,6,52,9,1
1970,2,67,1,5,1,1,107,0,2,4,,3.0,1987.0,2,1932,3,1,2,6000.0,4,1,105.0,1,2.0,2,3,158,1,1,1.0,7515,4,10000.0,6000,,,1,1937,3,1,2,4,1991.0,1997.0,1.0,1,4,1,,22,3,1,1,1977.0,1.0,1.0,0.0,1.0,6.0,,,1,7.0,5.0,3,1,2,3,2015/7/5 13:55,2,4,98,3,,,,,670.0,26,1,6,50,13,2
1936,2,31,5,6,4,1,54,1,4,3,,4.0,-2.0,2,-2,1,1,2,40000.0,2,4,82.5,2,4.0,3,3,158,2,2,2.0,7516,2,70000.0,20000,,,1,-2,-8,1,-8,3,1960.0,1960.0,3.0,1,3,1,,11,4,0,6,1934.0,4.0,2.0,20000.0,4.0,5.0,,,2,4.0,3.0,3,2,1,2,2015/7/19 14:46,1,4,90,5,,,,,645.0,32,1,4,43,12,1
1958,2,4,2,2,1,1,11,0,2,3,,2.0,,3,-2,1,1,2,0.0,2,2,80.0,1,2.0,2,2,163,1,1,1.0,7517,2,5000.0,0,,,1,-2,1,1,2,3,1978.0,1978.0,0.0,1,5,1,,2,1,1,2,1956.0,3.0,1.0,0.0,1.0,3.0,,,1,2.0,1.0,2,3,3,2,2015/7/31 14:52,2,3,110,3,,,,,610.0,48,1,6,55,9,1
1966,2,81,5,7,5,5,123,1,5,4,,4.0,1982.0,4,1942,1,1,1,50000.0,4,3,15.0,2,4.0,5,5,155,1,4,2.0,7518,2,20000.0,15000,,,1,1944,1,1,2,3,1990.0,1990.0,0.0,1,4,1,,28,4,1,1,1966.0,3.0,5.0,35000.0,1.0,1.0,3.0,1.0,3,6.0,1.0,2,0,1,2,2015/7/29 14:18,1,4,110,1,3.0,3.0,1.0,23.0,890.0,29,1,7,29,9,1
1956,2,17,5,6,4,2,33,2,4,1,,,,4,-2,1,1,2,10000.0,1,3,120.0,1,4.0,4,4,170,1,1,1.0,7519,2,50000.0,10000,,,1,-2,1,1,2,3,1980.0,1980.0,0.0,7,4,1,,6,2,1,1,1958.0,1.0,1.0,0.0,1.0,4.0,,,2,2.0,2.0,3,0,1,2,2015/8/6 8:59,1,4,165,1,3.0,3.0,1.0,2.0,770.0,1,1,7,50,10,1
1940,2,72,5,5,5,5,112,1,3,7,,4.0,1956.0,4,-2,3,1,8,72000.0,2,3,100.0,1,4.0,3,3,165,1,5,1.0,7520,2,36000.0,12000,,,2,-2,1,1,15,3,1965.0,1965.0,0.0,1,4,1,,24,4,1,1,1943.0,4.0,4.0,36000.0,1.0,5.0,,,5,3.0,3.0,3,1,2,2,2015/8/6 11:29,1,4,150,5,,,,,700.0,52,1,6,46,12,1
1989,2,87,5,6,4,5,132,0,4,13,,1.0,2013.0,2,1966,6,1,1,-2.0,3,3,60.0,2,5.0,4,5,170,1,2,1.0,7521,-8,-2.0,0,,,4,1966,4,1,1,1,,,,1,3,2,,31,4,1,1,,,,,,,,,6,3.0,5.0,3,0,1,2,2015/8/27 21:04,1,3,125,6,,,,,450.0,47,1,6,36,19,1
1954,2,65,2,2,3,2,103,1,4,1,,,,4,-2,1,1,2,2700.0,2,4,120.0,2,5.0,4,3,160,1,1,1.0,7522,-8,30000.0,1260,,,1,-2,1,1,15,3,1984.0,1984.0,0.0,1,5,1,,22,4,1,3,1952.0,1.0,1.0,1260.0,1.0,4.0,,,2,6.0,4.0,2,1,2,2,2015/7/8 16:33,2,4,110,4,,,,,720.0,12,1,6,53,9,1
1956,2,1,5,4,4,4,5,1,4,4,,4.0,1974.0,3,1925,4,1,1,70000.0,2,2,10.4,1,3.0,3,4,170,1,2,1.0,7523,3,100000.0,30000,,,2,1930,3,1,12,3,1984.0,1984.0,0.0,1,4,1,,1,2,1,1,1958.0,4.0,2.0,-2.0,1.0,5.0,,,1,4.0,2.0,2,0,3,3,2015/9/10 14:21,1,3,125,1,1.0,3.0,1.0,40.0,630.0,-14,1,6,44,17,1
1966,2,72,4,5,3,2,112,0,4,1,,,,3,1940,1,1,2,50000.0,3,3,100.0,2,4.0,4,5,158,1,1,1.0,7524,2,60000.0,30000,,,1,1940,1,1,2,3,1985.0,1985.0,0.0,1,3,1,,24,3,1,4,1964.0,3.0,1.0,20000.0,1.0,1.0,5.0,-8.0,6,3.0,4.0,3,1,2,3,2015/8/2 19:33,2,4,110,1,3.0,2.0,1.0,26.0,690.0,37,1,7,53,12,1
